Date,Hs, TI, TE, T1, Tz, T3, T4, Tref, Tsea, Bat,rolling_mean,diff
2010-04-01 01:27:00,0.71,7.66,6.95,5.66,5.11,4.19,7.49,29.15,0.0,132,0.71,0.0
2010-04-01 01:57:00,0.7,7.88,7.13,5.71,5.11,4.11,7.18,29.1,0.0,132,0.705,0.0050000000000000044
2010-04-01 03:57:00,0.76,7.16,6.58,5.61,5.17,4.36,7.96,29.3,0.0,132,0.765,0.0050000000000000044
2010-04-01 04:27:00,0.75,7.04,6.49,5.58,5.16,4.37,7.99,29.55,0.0,132,0.755,0.0050000000000000044
2010-04-01 05:27:00,0.81,7.1,6.57,5.68,5.28,4.52,8.43,30.0,0.0,132,0.81,0.0
2010-04-01 10:57:00,0.74,6.7,6.02,4.77,4.2,3.29,5.14,30.2,0.0,132,0.735,0.0050000000000000044
2010-04-01 12:57:00,0.68,6.83,5.93,4.39,3.82,3.0,4.63,29.8,0.0,132,0.68,0.0
2010-04-01 15:27:00,0.81,6.21,5.52,4.31,3.85,3.15,5.02,29.55,0.0,132,0.815,0.004999999999999893
2010-04-01 18:27:00,0.75,6.21,5.55,4.5,4.09,3.42,5.67,29.4,0.0,132,0.755,0.0050000000000000044
2010-04-01 18:57:00,0.75,6.52,5.79,4.65,4.22,3.53,5.94,29.4,0.0,132,0.75,0.0
2010-04-01 19:27:00,0.75,6.46,5.76,4.65,4.22,3.51,5.86,29.4,0.0,132,0.75,0.0
2010-04-01 19:57:00,0.74,6.61,5.9,4.76,4.32,3.58,6.03,29.4,0.0,132,0.745,0.0050000000000000044
2010-04-01 20:27:00,0.74,6.47,5.78,4.73,4.32,3.63,6.16,29.4,0.0,132,0.74,0.0
2010-04-01 21:57:00,0.72,6.41,5.81,4.86,4.46,3.76,6.46,29.6,0.0,132,0.715,0.0050000000000000044
2010-04-01 22:27:00,0.73,6.53,5.97,5.03,4.61,3.88,6.73,29.55,0.0,132,0.725,0.0050000000000000044
2010-04-01 22:57:00,0.73,6.42,5.93,5.12,4.74,4.05,7.21,29.55,0.0,132,0.73,0.0
2010-04-01 23:57:00,0.68,6.6,6.04,5.13,4.72,3.99,7.0,29.45,0.0,132,0.675,0.0050000000000000044
2010-04-02 00:27:00,0.69,6.97,6.33,5.3,4.86,4.09,7.29,29.4,0.0,132,0.685,0.004999999999999893
2010-04-02 00:57:00,0.68,6.88,6.26,5.26,4.85,4.1,7.36,29.35,0.0,132,0.685,0.0050000000000000044
2010-04-02 01:57:00,0.66,6.77,6.21,5.27,4.84,4.06,7.16,29.3,0.0,132,0.66,0.0
2010-04-02 03:27:00,0.65,6.82,6.27,5.35,4.93,4.16,7.44,29.4,0.0,132,0.655,0.0050000000000000044
2010-04-02 04:57:00,0.74,6.77,6.28,5.38,4.94,4.1,7.17,29.6,0.0,132,0.74,0.0
2010-04-02 05:57:00,0.73,6.71,6.22,5.27,4.77,3.87,6.49,29.75,0.0,132,0.725,0.0050000000000000044
2010-04-02 07:27:00,0.83,6.81,6.37,5.4,4.83,3.8,6.19,29.9,0.0,132,0.835,0.0050000000000000044
2010-04-02 08:27:00,0.8,6.58,5.99,4.73,4.11,3.15,4.84,30.0,0.0,132,0.805,0.0050000000000000044
2010-04-02 08:57:00,0.81,6.48,5.88,4.63,4.04,3.14,4.85,30.0,0.0,132,0.805,0.0050000000000000044
2010-04-02 10:27:00,0.87,6.01,5.26,4.03,3.61,2.98,4.7,29.8,0.0,131,0.875,0.0050000000000000044
2010-04-02 12:27:00,0.95,5.75,5.13,4.14,3.77,3.18,5.15,29.5,0.0,131,0.955,0.0050000000000000044
2010-04-02 12:57:00,0.94,5.8,5.15,4.12,3.75,3.16,5.09,29.45,0.0,131,0.945,0.0050000000000000044
2010-04-02 14:27:00,0.93,5.56,4.94,4.04,3.72,3.19,5.19,29.45,0.0,131,0.935,0.0050000000000000044
2010-04-02 16:57:00,1.04,5.36,4.9,4.16,3.85,3.31,5.45,29.4,0.0,131,1.045,0.004999999999999893
2010-04-02 17:57:00,1.03,5.51,5.07,4.32,3.99,3.42,5.71,29.4,0.0,131,1.025,0.0050000000000001155
2010-04-02 18:57:00,1.01,5.48,5.01,4.3,4.0,3.46,5.81,29.4,0.0,131,1.005,0.0050000000000001155
2010-04-02 19:57:00,0.94,5.56,5.13,4.42,4.1,3.51,5.88,29.4,0.0,131,0.945,0.0050000000000000044
2010-04-02 20:57:00,0.98,5.66,5.25,4.58,4.25,3.65,6.2,29.35,0.0,131,0.985,0.0050000000000000044
2010-04-02 23:27:00,0.83,5.74,5.27,4.52,4.19,3.58,6.06,29.4,0.0,131,0.835,0.0050000000000000044
2010-04-03 00:27:00,0.79,5.8,5.34,4.6,4.27,3.67,6.28,29.4,0.0,131,0.795,0.0050000000000000044
2010-04-03 01:27:00,0.72,5.82,5.36,4.61,4.28,3.68,6.33,29.4,0.0,131,0.725,0.0050000000000000044
2010-04-03 01:57:00,0.73,5.94,5.45,4.66,4.31,3.68,6.29,29.4,0.0,131,0.725,0.0050000000000000044
2010-04-03 02:57:00,0.71,5.89,5.42,4.64,4.28,3.65,6.21,29.5,0.0,131,0.71,0.0
2010-04-03 04:57:00,0.73,5.72,5.18,4.34,3.98,3.37,5.54,29.6,0.0,131,0.73,0.0
2010-04-03 05:57:00,0.76,5.53,4.99,4.14,3.79,3.21,5.2,29.6,0.0,131,0.76,0.0
2010-04-03 06:57:00,0.8,5.26,4.78,4.01,3.69,3.15,5.09,29.7,0.0,131,0.805,0.0050000000000000044
2010-04-03 08:57:00,0.93,4.95,4.48,3.82,3.56,3.11,5.03,29.8,0.0,131,0.925,0.0050000000000000044
2010-04-03 09:27:00,0.93,4.9,4.37,3.67,3.41,2.99,4.77,29.8,0.0,131,0.93,0.0
2010-04-03 10:57:00,0.95,4.96,4.46,3.79,3.53,3.09,4.99,29.7,0.0,131,0.9550000000000001,0.0050000000000001155
2010-04-03 11:57:00,1.02,4.8,4.46,3.95,3.71,3.27,5.4,29.85,0.0,131,1.0100000000000002,0.009999999999999787
2010-04-03 14:27:00,1.12,4.96,4.62,4.07,3.81,3.32,5.49,29.5,0.0,131,1.1150000000000002,0.004999999999999893
2010-04-03 14:57:00,1.14,4.97,4.64,4.1,3.84,3.37,5.63,29.5,0.0,131,1.1300000000000001,0.009999999999999787
2010-04-03 16:27:00,0.98,5.16,4.81,4.24,3.97,3.45,5.75,29.5,0.0,131,0.9800000000000001,1.1102230246251565e-16
2010-04-03 18:27:00,0.95,5.07,4.61,3.97,3.71,3.24,5.34,29.45,0.0,131,0.9450000000000001,0.004999999999999893
2010-04-03 19:57:00,0.95,5.13,4.71,4.13,3.87,3.4,5.7,29.4,0.0,131,0.9550000000000001,0.0050000000000001155
2010-04-03 20:57:00,0.88,5.1,4.76,4.2,3.94,3.43,5.73,29.35,0.0,131,0.8850000000000001,0.0050000000000001155
2010-04-03 21:27:00,0.87,5.48,5.06,4.41,4.1,3.54,5.94,29.35,0.0,131,0.8750000000000001,0.0050000000000001155
2010-04-03 22:57:00,0.82,5.18,4.81,4.23,3.95,3.45,5.78,29.35,0.0,131,0.8250000000000001,0.0050000000000001155
2010-04-04 00:27:00,0.75,5.31,4.87,4.22,3.94,3.42,5.72,29.35,0.0,131,0.7500000000000001,1.1102230246251565e-16
2010-04-04 03:57:00,0.74,5.68,5.2,4.56,4.29,3.79,6.68,29.4,0.0,131,0.7300000000000001,0.009999999999999898
2010-04-04 04:57:00,0.69,5.84,5.26,4.53,4.25,3.75,6.59,29.65,0.0,131,0.6950000000000001,0.0050000000000001155
2010-04-04 05:57:00,0.66,5.67,5.14,4.42,4.14,3.63,6.3,29.95,0.0,131,0.6600000000000001,1.1102230246251565e-16
2010-04-04 07:57:00,0.72,5.27,4.59,3.67,3.34,2.83,4.36,29.95,0.0,131,0.7150000000000001,0.004999999999999893
2010-04-04 08:27:00,0.74,5.16,4.53,3.7,3.4,2.93,4.62,29.9,0.0,131,0.7300000000000001,0.009999999999999898
2010-04-04 09:27:00,0.72,5.44,4.72,3.78,3.46,2.97,4.69,29.9,0.0,131,0.7200000000000001,1.1102230246251565e-16
2010-04-04 09:57:00,0.72,5.52,4.74,3.77,3.46,2.98,4.73,29.95,0.0,131,0.7200000000000001,1.1102230246251565e-16
2010-04-04 10:57:00,0.68,5.81,5.04,4.03,3.7,3.15,5.09,29.9,0.0,131,0.6800000000000002,1.1102230246251565e-16
2010-04-04 11:27:00,0.67,5.8,5.01,4.01,3.67,3.14,5.06,29.85,0.0,131,0.6750000000000002,0.0050000000000001155
2010-04-04 12:57:00,0.7,5.54,4.89,4.09,3.8,3.31,5.5,29.7,0.0,131,0.6950000000000001,0.004999999999999893
2010-04-04 13:27:00,0.7,5.52,4.91,4.14,3.85,3.35,5.58,29.65,0.0,131,0.7000000000000001,1.1102230246251565e-16
2010-04-04 13:57:00,0.72,5.67,5.01,4.17,3.87,3.35,5.56,29.65,0.0,131,0.7100000000000001,0.009999999999999898
2010-04-04 15:27:00,0.73,5.53,5.0,4.28,3.99,3.48,5.9,29.65,0.0,131,0.7250000000000001,0.004999999999999893
2010-04-04 16:27:00,0.77,5.74,5.12,4.37,4.09,3.6,6.21,29.6,0.0,131,0.7650000000000001,0.004999999999999893
2010-04-04 16:57:00,0.77,5.56,4.99,4.28,4.01,3.53,6.03,29.6,0.0,131,0.7700000000000001,1.1102230246251565e-16
2010-04-04 17:27:00,0.77,6.04,5.34,4.44,4.12,3.56,6.09,29.6,0.0,131,0.7700000000000001,1.1102230246251565e-16
2010-04-04 17:57:00,0.76,5.77,5.11,4.31,4.02,3.53,6.05,29.55,0.0,131,0.7650000000000001,0.0050000000000001155
2010-04-04 18:27:00,0.76,5.78,5.1,4.31,4.04,3.57,6.18,29.55,0.0,131,0.7600000000000001,1.1102230246251565e-16
2010-04-04 18:57:00,0.76,6.0,5.3,4.45,4.15,3.62,6.24,29.5,0.0,131,0.7600000000000001,1.1102230246251565e-16
2010-04-04 20:57:00,0.72,5.99,5.31,4.47,4.16,3.62,6.24,29.4,0.0,131,0.7250000000000001,0.0050000000000001155
2010-04-04 21:27:00,0.74,6.03,5.41,4.63,4.33,3.79,6.69,29.4,0.0,131,0.7300000000000001,0.009999999999999898
2010-04-04 22:57:00,0.67,6.33,5.61,4.72,4.4,3.83,6.74,29.4,0.0,131,0.6750000000000002,0.0050000000000001155
2010-04-04 23:57:00,0.64,6.9,5.96,4.8,4.43,3.81,6.7,29.4,0.0,131,0.6350000000000001,0.004999999999999893
2010-04-05 00:27:00,0.64,6.24,5.6,4.77,4.46,3.9,6.96,29.4,0.0,131,0.6400000000000001,1.1102230246251565e-16
2010-04-05 03:27:00,0.53,6.93,6.07,4.88,4.46,3.76,6.5,29.65,0.0,131,0.5300000000000001,1.1102230246251565e-16
2010-04-05 03:57:00,0.55,7.49,6.47,5.01,4.52,3.75,6.45,29.7,0.0,131,0.5400000000000001,0.009999999999999898
2010-04-05 05:27:00,0.57,6.96,5.87,4.27,3.74,2.96,4.53,29.8,0.0,131,0.5750000000000001,0.0050000000000001155
2010-04-05 06:57:00,0.52,7.39,6.25,4.51,3.93,3.09,4.79,29.85,0.0,131,0.5250000000000001,0.0050000000000001155
2010-04-05 07:27:00,0.52,7.42,6.24,4.49,3.93,3.09,4.81,29.95,0.0,131,0.5200000000000001,1.1102230246251565e-16
2010-04-05 08:27:00,0.54,7.0,5.88,4.26,3.74,2.98,4.57,30.05,0.0,131,0.5450000000000002,0.0050000000000001155
2010-04-05 08:57:00,0.54,6.93,5.76,4.12,3.61,2.88,4.37,30.05,0.0,131,0.5400000000000001,1.1102230246251565e-16
2010-04-05 09:27:00,0.56,6.64,5.59,4.11,3.63,2.92,4.47,30.15,0.0,131,0.5500000000000002,0.009999999999999898
2010-04-05 10:27:00,0.58,7.07,5.85,4.12,3.63,2.92,4.5,30.05,0.0,131,0.5850000000000001,0.0050000000000001155
2010-04-05 10:57:00,0.58,6.55,5.47,3.94,3.47,2.8,4.26,30.05,0.0,131,0.5800000000000001,1.1102230246251565e-16
2010-04-05 11:57:00,0.62,6.74,5.5,3.86,3.42,2.82,4.33,29.95,0.0,131,0.6150000000000001,0.004999999999999893
2010-04-05 12:27:00,0.64,7.17,5.76,3.89,3.44,2.83,4.38,29.9,0.0,131,0.6300000000000001,0.009999999999999898
2010-04-05 12:57:00,0.65,6.84,5.47,3.79,3.4,2.86,4.49,29.85,0.0,131,0.6450000000000001,0.004999999999999893
2010-04-05 15:27:00,0.79,5.71,4.8,3.82,3.54,3.09,5.0,29.8,0.0,131,0.7850000000000001,0.004999999999999893
2010-04-05 15:57:00,0.78,5.55,4.71,3.81,3.55,3.12,5.09,29.75,0.0,131,0.7850000000000001,0.0050000000000001155
2010-04-05 16:57:00,0.84,5.66,4.84,3.94,3.67,3.23,5.34,29.75,0.0,131,0.8300000000000001,0.009999999999999898
2010-04-05 17:27:00,0.86,5.36,4.72,3.99,3.74,3.29,5.47,29.75,0.0,131,0.8500000000000001,0.009999999999999898
2010-04-05 18:27:00,0.85,5.66,4.99,4.19,3.91,3.4,5.7,29.75,0.0,131,0.8400000000000001,0.009999999999999898
2010-04-05 18:57:00,0.85,5.73,5.02,4.2,3.91,3.42,5.76,29.75,0.0,131,0.8500000000000001,1.1102230246251565e-16
2010-04-05 19:57:00,0.85,5.69,5.06,4.3,4.03,3.54,6.07,29.7,0.0,131,0.8400000000000001,0.009999999999999898
2010-04-05 20:27:00,0.84,5.81,5.12,4.29,4.0,3.49,5.91,29.7,0.0,131,0.8450000000000001,0.0050000000000001155
2010-04-05 21:57:00,0.8,5.64,4.99,4.2,3.91,3.42,5.74,29.7,0.0,131,0.7950000000000002,0.004999999999999893
2010-04-05 23:27:00,0.75,6.0,5.22,4.27,3.97,3.46,5.87,29.65,0.0,131,0.7450000000000001,0.004999999999999893
2010-04-06 01:27:00,0.82,5.83,5.17,4.39,4.11,3.62,6.25,29.65,0.0,131,0.81,0.009999999999999898
2010-04-06 02:57:00,0.9,5.96,5.35,4.61,4.33,3.82,6.76,29.75,0.0,131,0.8900000000000001,0.009999999999999898
2010-04-06 03:27:00,0.89,6.19,5.45,4.57,4.27,3.75,6.61,29.8,0.0,131,0.8950000000000001,0.0050000000000001155
2010-04-06 03:57:00,0.9,6.05,5.43,4.66,4.38,3.85,6.82,29.9,0.0,131,0.8950000000000001,0.004999999999999893
2010-04-06 04:57:00,0.88,6.07,5.42,4.64,4.36,3.84,6.82,30.15,0.0,131,0.8800000000000001,1.1102230246251565e-16
2010-04-06 05:57:00,0.85,6.11,5.47,4.68,4.39,3.86,6.85,30.25,0.0,131,0.8500000000000001,1.1102230246251565e-16
2010-04-06 06:57:00,0.8,5.78,5.22,4.5,4.21,3.66,6.29,30.4,0.0,132,0.7950000000000002,0.004999999999999893
2010-04-06 07:57:00,0.82,6.12,5.4,4.49,4.14,3.53,5.91,30.5,0.0,132,0.8250000000000001,0.0050000000000001155
2010-04-06 08:27:00,0.81,6.15,5.48,4.57,4.21,3.55,5.9,30.5,0.0,132,0.8150000000000002,0.0050000000000001155
2010-04-06 08:57:00,0.83,6.12,5.44,4.52,4.15,3.51,5.84,30.55,0.0,132,0.8200000000000001,0.009999999999999898
2010-04-06 10:57:00,0.82,5.78,5.06,4.09,3.75,3.19,5.18,30.3,0.0,132,0.8250000000000001,0.0050000000000001155
2010-04-06 11:57:00,0.87,5.86,5.06,4.08,3.76,3.23,5.3,30.2,0.0,132,0.8650000000000001,0.004999999999999893
2010-04-06 12:27:00,0.88,5.46,4.85,4.06,3.77,3.27,5.39,30.2,0.0,132,0.8750000000000001,0.004999999999999893
2010-04-06 12:57:00,0.87,5.8,5.04,4.12,3.8,3.28,5.38,30.15,0.0,132,0.8750000000000001,0.0050000000000001155
2010-04-06 13:57:00,0.86,6.17,5.31,4.26,3.92,3.37,5.62,30.1,0.0,132,0.8550000000000001,0.004999999999999893
2010-04-06 20:27:00,0.8,5.88,5.28,4.53,4.24,3.71,6.47,30.0,0.0,132,0.8050000000000002,0.0050000000000001155
2010-04-06 20:57:00,0.8,6.61,5.86,4.85,4.49,3.86,6.8,30.0,0.0,132,0.8000000000000002,1.1102230246251565e-16
2010-04-06 21:27:00,0.79,6.43,5.7,4.75,4.41,3.81,6.68,30.0,0.0,132,0.7950000000000002,0.0050000000000001155
2010-04-06 22:27:00,0.72,6.65,5.8,4.69,4.33,3.71,6.43,30.0,0.0,132,0.7250000000000001,0.0050000000000001155
2010-04-06 22:57:00,0.72,6.62,5.77,4.66,4.29,3.68,6.37,30.0,0.0,132,0.7200000000000001,1.1102230246251565e-16
2010-04-06 23:27:00,0.74,6.68,5.9,4.85,4.47,3.81,6.64,29.95,0.0,132,0.7300000000000001,0.009999999999999898
2010-04-07 00:27:00,0.72,6.66,5.79,4.67,4.3,3.68,6.36,29.9,0.0,132,0.7200000000000001,1.1102230246251565e-16
2010-04-07 02:27:00,0.7,6.91,6.04,4.87,4.47,3.8,6.61,29.9,0.0,132,0.7050000000000001,0.0050000000000001155
2010-04-07 04:57:00,0.63,7.19,6.3,5.04,4.63,3.94,7.01,30.15,0.0,132,0.6250000000000001,0.004999999999999893
2010-04-07 06:27:00,0.58,7.65,6.6,5.01,4.5,3.71,6.38,30.4,0.0,132,0.5800000000000001,1.1102230246251565e-16
2010-04-07 07:27:00,0.54,7.65,6.58,4.93,4.38,3.55,5.9,30.4,0.0,132,0.5400000000000001,1.1102230246251565e-16
2010-04-07 08:27:00,0.58,7.55,6.36,4.45,3.85,3.01,4.63,30.45,0.0,132,0.5750000000000001,0.004999999999999893
2010-04-07 08:57:00,0.59,7.02,6.01,4.45,3.91,3.11,4.83,30.45,0.0,132,0.5850000000000001,0.004999999999999893
2010-04-07 09:57:00,0.57,7.54,6.38,4.51,3.92,3.09,4.82,30.45,0.0,132,0.5650000000000002,0.004999999999999782
2010-04-07 10:57:00,0.6,7.28,6.02,4.16,3.65,2.94,4.55,30.4,0.0,132,0.6050000000000001,0.0050000000000001155
2010-04-07 12:57:00,0.64,7.27,5.98,4.13,3.64,2.96,4.64,30.25,0.0,132,0.6400000000000001,1.1102230246251565e-16
