Time Stamp= 2010-03-23 03:27:00
0.220	0.036	295.312	36.817	0.353	5.632	0.654	-0.025	1.050	16.980	73.259
0.230	0.036	291.094	39.391	0.147	4.791	0.590	-0.014	1.070	16.980	73.259
0.240	0.034	282.656	44.650	0.465	3.176	0.371	-0.082	1.020	16.980	73.259
0.250	0.036	284.062	37.488	0.139	4.697	0.574	-0.014	0.970	16.980	73.259
0.260	0.032	285.469	41.405	-0.440	4.838	0.615	0.037	1.020	16.980	73.259
0.270	0.043	285.469	37.712	-0.428	4.488	0.555	0.045	1.020	16.980	73.259
0.280	0.045	295.312	34.467	-0.408	4.879	0.596	0.037	0.950	16.980	73.259
0.290	0.033	291.094	37.824	-0.064	4.016	0.510	0.008	0.970	16.980	73.259
0.300	0.036	284.062	39.503	-0.221	4.905	0.604	0.020	0.880	16.980	73.259
0.310	0.033	284.062	37.041	-0.751	4.763	0.580	0.072	0.910	16.980	73.259
0.320	0.025	293.906	45.434	-0.084	2.805	0.297	0.018	0.880	16.980	73.259
0.330	0.018	289.688	45.881	0.288	2.951	0.324	-0.057	0.830	16.980	73.259
0.340	0.020	288.281	37.153	0.865	4.586	0.564	-0.088	0.930	16.980	73.259
0.350	0.013	300.938	39.503	0.386	4.318	0.537	-0.043	1.070	16.980	73.259
0.360	0.015	293.906	38.048	1.299	5.656	0.668	-0.088	0.960	16.980	73.259
0.370	0.013	291.094	41.069	0.282	5.063	0.641	-0.021	0.970	16.980	73.259
0.380	0.008	291.094	52.931	-1.545	2.890	0.346	0.289	1.060	16.980	73.259
0.390	0.010	299.531	40.622	-0.289	3.783	0.473	0.039	1.040	16.980	73.259
0.400	0.012	289.688	45.546	-0.483	3.112	0.357	0.088	1.000	16.980	73.259
0.410	0.014	295.312	42.300	-0.330	4.315	0.551	0.035	0.870	16.980	73.259
0.420	0.015	296.719	46.105	0.177	3.047	0.344	-0.033	0.840	16.980	73.259
0.430	0.013	303.750	49.239	0.098	2.910	0.316	-0.020	0.840	16.980	73.259
0.440	0.010	289.688	43.643	-0.391	4.167	0.541	0.043	1.040	16.980	73.259
0.450	0.010	302.344	48.120	0.076	2.648	0.248	-0.018	1.070	16.980	73.259
0.460	0.013	299.531	50.581	0.395	2.470	0.191	-0.102	0.910	16.980	73.259
0.470	0.014	300.938	50.693	0.371	2.917	0.328	-0.072	0.820	16.980	73.259
0.480	0.016	295.312	43.084	0.811	3.629	0.449	-0.117	0.910	16.980	73.259
0.490	0.012	286.875	42.748	1.246	3.845	0.482	-0.164	0.870	16.980	73.259
0.500	0.012	303.750	51.141	0.138	2.399	0.168	-0.037	0.830	16.980	73.259
0.510	0.014	295.312	38.943	0.953	3.973	0.500	-0.119	0.860	16.980	73.259
0.520	0.013	306.562	41.293	0.050	3.415	0.422	-0.008	0.710	16.980	73.259
0.530	0.012	312.188	45.769	-0.067	2.537	0.240	0.016	0.630	16.980	73.259
0.540	0.011	305.156	49.127	-0.088	2.217	0.129	0.025	0.640	16.980	73.259
0.550	0.015	296.719	44.203	-0.625	3.446	0.420	0.098	0.520	16.980	73.259
0.560	0.018	307.969	41.517	0.565	3.934	0.492	-0.072	0.460	16.980	73.259
0.570	0.017	303.750	41.069	0.688	3.716	0.463	-0.096	0.450	16.980	73.259
0.580	0.014	298.125	39.950	0.113	3.699	0.465	-0.016	0.460	16.980	73.259
Time Stamp= 2010-03-25 09:57:00
0.025	0.000	250.312	75.648	-0.451	1.429	-0.314	0.240	2.550	16.980	73.259
0.030	0.001	108.281	68.039	-1.030	2.204	0.371	0.182	2.550	16.980	73.259
0.035	0.002	5.625	80.236	0.056	1.279	-0.463	-0.035	2.550	16.980	73.259
0.040	0.009	281.250	75.313	-1.109	1.861	0.322	0.219	2.550	16.980	73.259
0.045	0.003	310.781	70.165	0.913	2.078	0.338	-0.174	2.550	16.980	73.259
0.050	0.009	160.312	76.432	2.028	1.798	0.287	-0.432	2.550	16.980	73.259
0.055	0.031	209.531	58.751	-0.916	2.462	0.258	0.207	2.550	16.980	73.259
0.060	0.367	234.844	42.748	-2.498	5.862	0.795	0.082	2.480	16.980	73.259
0.065	0.645	237.656	41.517	-2.698	6.116	0.793	0.090	2.250	16.980	73.259
0.070	0.269	239.062	47.560	-1.163	4.300	0.643	0.088	2.450	16.980	73.259
0.075	0.218	223.594	45.769	-4.236	4.379	0.615	0.357	1.950	16.980	73.259
0.080	0.069	236.250	43.643	0.519	5.304	0.732	-0.025	2.140	16.980	73.259
0.085	0.037	215.156	59.310	-0.999	2.671	0.391	0.168	2.550	16.980	73.259
0.090	0.113	225.000	29.767	-0.731	8.975	0.787	0.025	1.610	16.980	73.259
0.095	0.060	232.031	42.636	0.115	4.064	0.516	-0.014	2.050	16.980	73.259
0.100	0.101	223.594	39.391	1.382	6.190	0.746	-0.062	1.420	16.980	73.259
0.110	0.031	229.219	45.769	-0.914	3.448	0.426	0.141	1.680	16.980	73.259
0.120	0.017	223.594	55.841	-1.089	2.397	0.182	0.285	1.790	16.980	73.259
0.130	0.021	250.312	59.086	-0.704	2.159	0.094	0.215	1.400	16.980	73.259
0.140	0.057	298.125	36.369	0.044	6.824	0.748	-0.002	1.270	16.980	73.259
0.150	0.099	300.938	26.745	0.384	10.130	0.805	-0.012	1.170	16.980	73.259
0.160	0.082	296.719	26.522	3.718	13.818	0.889	-0.049	1.150	16.980	73.259
0.170	0.083	299.531	24.507	2.753	14.628	0.879	-0.041	1.130	16.980	73.259
0.180	0.048	298.125	30.215	-0.631	8.626	0.777	0.023	1.140	16.980	73.259
0.190	0.086	300.938	26.298	-1.633	11.506	0.834	0.039	0.980	16.980	73.259
0.200	0.060	303.750	30.326	-0.177	7.907	0.750	0.008	1.140	16.980	73.259
0.210	0.047	298.125	30.886	0.215	6.225	0.682	-0.014	1.090	16.980	73.259
0.220	0.048	296.719	31.446	-0.658	5.702	0.656	0.047	1.060	16.980	73.259
0.230	0.038	279.844	39.279	0.336	4.638	0.572	-0.033	1.090	16.980	73.259
0.240	0.053	289.688	34.019	0.788	5.909	0.662	-0.055	0.930	16.980	73.259
0.250	0.059	285.469	31.781	0.473	6.687	0.701	-0.027	0.920	16.980	73.259
0.260	0.057	293.906	29.879	0.169	6.627	0.701	-0.010	0.980	16.980	73.259
0.270	0.055	286.875	31.669	-0.924	6.899	0.711	0.051	1.040	16.980	73.259
0.280	0.055	282.656	35.027	0.095	6.228	0.688	-0.006	0.960	16.980	73.259
0.290	0.041	292.500	35.586	-0.031	6.143	0.686	0.002	0.960	16.980	73.259
0.300	0.017	296.719	46.553	-0.896	3.514	0.445	0.131	1.270	16.980	73.259
0.310	0.033	293.906	35.474	0.960	6.500	0.711	-0.053	1.040	16.980	73.259
0.320	0.034	299.531	33.907	-0.419	5.402	0.631	0.033	0.950	16.980	73.259
0.330	0.015	300.938	49.239	-0.885	3.031	0.350	0.164	1.030	16.980	73.259
0.340	0.017	291.094	45.993	-0.196	3.498	0.438	0.029	1.080	16.980	73.259
0.350	0.017	305.156	43.643	1.186	4.469	0.592	-0.109	0.900	16.980	73.259
0.360	0.014	295.312	48.567	0.031	3.017	0.342	-0.006	0.900	16.980	73.259
0.370	0.014	298.125	48.231	-0.222	3.140	0.371	0.039	0.920	16.980	73.259
0.380	0.012	292.500	44.091	0.598	3.212	0.379	-0.104	1.140	16.980	73.259
0.390	0.014	295.312	39.279	0.157	3.418	0.438	-0.023	1.050	16.980	73.259
0.400	0.014	291.094	46.105	0.209	3.718	0.484	-0.027	1.000	16.980	73.259
0.410	0.014	292.500	41.405	-0.081	4.566	0.578	0.008	1.080	16.980	73.259
0.420	0.019	291.094	41.853	0.707	2.887	0.344	-0.133	0.920	16.980	73.259
0.430	0.023	298.125	38.160	-0.521	4.074	0.514	0.062	0.940	16.980	73.259
0.440	0.029	300.938	30.886	0.235	5.346	0.645	-0.018	0.930	16.980	73.259
0.450	0.033	292.500	31.222	0.885	4.034	0.584	-0.084	0.990	16.980	73.259
0.460	0.024	295.312	38.719	0.025	3.196	0.420	-0.004	0.950	16.980	73.259
0.470	0.025	292.500	35.250	0.257	4.597	0.572	-0.025	0.900	16.980	73.259
0.480	0.031	292.500	36.257	0.843	4.630	0.570	-0.084	0.870	16.980	73.259
0.490	0.021	298.125	47.784	0.305	2.529	0.221	-0.074	0.890	16.980	73.259
0.500	0.019	299.531	45.993	0.623	3.715	0.482	-0.082	0.850	16.980	73.259
0.510	0.026	302.344	39.391	0.782	4.109	0.514	-0.094	0.760	16.980	73.259
0.520	0.018	305.156	41.293	0.531	4.139	0.520	-0.062	0.670	16.980	73.259
0.530	0.014	298.125	43.755	1.221	2.988	0.342	-0.230	0.710	16.980	73.259
0.540	0.016	289.688	44.203	-0.018	2.696	0.287	0.004	0.610	16.980	73.259
0.550	0.019	312.188	39.167	-0.605	4.446	0.551	0.064	0.530	16.980	73.259
0.560	0.018	305.156	38.384	-0.191	3.735	0.479	0.025	0.470	16.980	73.259
0.570	0.021	306.562	37.488	0.449	4.505	0.557	-0.047	0.430	16.980	73.259
0.580	0.015	307.969	39.391	0.208	4.057	0.508	-0.025	0.450	16.980	73.259
Time Stamp= 2010-03-25 10:27:00
0.025	0.000	240.469	62.108	-0.504	1.684	-0.188	0.230	2.550	16.980	73.259
0.030	0.001	203.906	74.529	0.277	1.794	0.184	-0.072	2.550	16.980	73.259
0.035	0.004	284.062	76.544	2.611	1.916	0.482	-0.344	2.550	16.980	73.259
0.040	0.006	313.594	70.836	0.032	1.744	-0.020	-0.012	2.550	16.980	73.259
0.045	0.012	288.281	63.003	0.137	2.611	0.490	-0.018	2.550	16.980	73.259
0.050	0.018	284.062	59.646	1.746	3.122	0.666	-0.119	2.550	16.980	73.259
0.055	0.034	202.500	56.401	-0.329	2.181	0.086	0.102	2.550	16.980	73.259
0.060	0.245	226.406	42.412	-5.928	5.661	0.754	0.256	2.360	16.980	73.259
0.065	1.054	237.656	44.539	-4.743	5.561	0.807	0.143	1.980	16.980	73.259
0.070	0.405	241.875	37.041	3.864	7.871	0.852	-0.078	2.550	16.980	73.259
0.075	0.209	243.281	46.889	0.321	4.884	0.756	-0.014	2.170	16.980	73.259
0.080	0.112	241.875	33.796	0.313	7.399	0.752	-0.014	1.980	16.980	73.259
0.085	0.049	240.469	44.874	-0.553	5.088	0.730	0.027	1.890	16.980	73.259
0.090	0.099	233.438	32.453	-2.212	9.014	0.822	0.059	1.940	16.980	73.259
0.095	0.044	227.812	41.965	-1.939	4.715	0.605	0.170	2.450	16.980	73.259
0.100	0.089	219.375	34.691	-4.914	7.656	0.781	0.178	1.770	16.980	73.259
0.110	0.032	217.969	51.812	-0.658	2.935	0.346	0.123	1.630	16.980	73.259
0.120	0.018	232.031	54.162	0.033	2.255	0.113	-0.010	1.730	16.980	73.259
0.130	0.023	282.656	60.989	-0.332	2.246	0.176	0.088	1.400	16.980	73.259
0.140	0.039	305.156	42.860	1.296	4.603	0.602	-0.115	1.300	16.980	73.259
0.150	0.113	305.156	23.836	-0.187	16.722	0.904	0.002	1.190	16.980	73.259
0.160	0.172	305.156	24.172	2.749	15.569	0.891	-0.035	1.070	16.980	73.259
0.170	0.103	305.156	25.626	1.790	14.139	0.883	-0.025	1.060	16.980	73.259
0.180	0.068	305.156	28.424	0.670	9.997	0.811	-0.020	1.060	16.980	73.259
0.190	0.076	292.500	24.619	1.846	16.394	0.910	-0.018	1.040	16.980	73.259
0.200	0.043	293.906	30.550	-0.100	8.367	0.770	0.004	1.030	16.980	73.259
0.210	0.057	293.906	30.774	0.990	9.266	0.809	-0.029	1.100	16.980	73.259
0.220	0.040	299.531	34.019	-2.146	7.355	0.752	0.094	1.080	16.980	73.259
0.230	0.040	298.125	38.048	-0.069	5.093	0.613	0.006	1.040	16.980	73.259
0.240	0.040	295.312	30.215	2.009	7.312	0.727	-0.102	0.960	16.980	73.259
0.250	0.058	293.906	35.474	-0.312	4.321	0.551	0.033	0.930	16.980	73.259
0.260	0.056	291.094	31.222	-0.102	5.275	0.639	0.008	1.050	16.980	73.259
0.270	0.072	293.906	27.529	-1.478	9.191	0.783	0.053	1.040	16.980	73.259
0.280	0.049	291.094	33.796	0.150	5.462	0.635	-0.012	1.060	16.980	73.259
0.290	0.044	291.094	34.915	-0.157	6.211	0.686	0.010	1.090	16.980	73.259
0.300	0.045	293.906	32.005	0.498	5.798	0.658	-0.035	0.950	16.980	73.259
0.310	0.015	307.969	47.000	-0.048	2.908	0.312	0.010	1.180	16.980	73.259
0.320	0.027	298.125	41.181	0.188	4.435	0.559	-0.020	0.960	16.980	73.259
0.330	0.024	295.312	45.658	0.481	3.596	0.455	-0.068	0.970	16.980	73.259
0.340	0.031	296.719	37.600	-0.281	4.949	0.598	0.025	0.970	16.980	73.259
0.350	0.031	298.125	40.846	0.109	3.288	0.408	-0.018	0.860	16.980	73.259
0.360	0.029	291.094	40.062	-0.123	3.949	0.494	0.016	0.890	16.980	73.259
0.370	0.041	291.094	30.103	0.785	6.032	0.678	-0.051	0.850	16.980	73.259
0.380	0.044	299.531	32.565	0.575	6.655	0.701	-0.033	0.850	16.980	73.259
0.390	0.046	303.750	32.900	0.195	6.490	0.693	-0.012	0.900	16.980	73.259
0.400	0.040	300.938	35.250	1.355	5.796	0.658	-0.096	0.880	16.980	73.259
0.410	0.038	302.344	32.565	-0.078	4.110	0.568	0.008	0.880	16.980	73.259
0.420	0.036	299.531	33.572	0.226	4.161	0.559	-0.023	0.920	16.980	73.259
0.430	0.021	303.750	37.377	-0.609	3.597	0.475	0.082	0.980	16.980	73.259
0.440	0.033	302.344	32.900	-0.303	4.047	0.561	0.031	0.940	16.980	73.259
0.450	0.020	295.312	42.188	0.187	3.418	0.418	-0.029	0.990	16.980	73.259
0.460	0.025	305.156	37.041	0.373	4.651	0.570	-0.037	0.930	16.980	73.259
0.470	0.025	312.188	40.062	-0.757	4.259	0.531	0.086	0.960	16.980	73.259
0.480	0.024	291.094	38.160	1.283	4.849	0.590	-0.119	1.000	16.980	73.259
0.490	0.020	295.312	43.643	1.504	4.074	0.525	-0.174	0.880	16.980	73.259
0.500	0.028	293.906	39.167	-0.116	3.748	0.475	0.016	0.760	16.980	73.259
0.510	0.024	306.562	47.000	0.846	3.374	0.418	-0.133	0.750	16.980	73.259
0.520	0.020	292.500	44.986	1.296	4.094	0.545	-0.141	0.670	16.980	73.259
0.530	0.015	298.125	44.874	0.786	3.500	0.432	-0.119	0.620	16.980	73.259
0.540	0.014	302.344	44.762	0.285	2.978	0.334	-0.055	0.560	16.980	73.259
0.550	0.018	302.344	37.488	0.322	3.994	0.510	-0.039	0.510	16.980	73.259
0.560	0.015	302.344	38.719	0.231	4.582	0.564	-0.023	0.460	16.980	73.259
0.570	0.015	296.719	35.698	0.379	4.861	0.590	-0.035	0.470	16.980	73.259
0.580	0.013	289.688	40.846	1.126	3.651	0.455	-0.160	0.490	16.980	73.259
Time Stamp= 2010-03-25 10:57:00
0.025	0.000	215.156	74.641	-0.343	1.701	0.055	0.111	2.550	16.980	73.259
0.030	0.001	226.406	69.605	-0.412	1.708	-0.092	0.166	2.550	16.980	73.259
0.035	0.001	334.688	75.984	-0.427	1.553	-0.115	0.178	2.550	16.980	73.259
0.040	0.007	90.000	63.898	0.149	2.595	0.520	-0.018	2.550	16.980	73.259
0.045	0.015	126.562	70.501	3.014	2.235	0.533	-0.340	2.550	16.980	73.259
0.050	0.020	237.656	61.324	-0.212	2.503	0.352	0.039	2.550	16.980	73.259
0.055	0.036	203.906	58.079	-0.101	2.306	0.162	0.027	2.550	16.980	73.259
0.060	0.177	246.094	43.196	-0.553	4.922	0.658	0.039	2.550	16.980	73.259
0.065	0.902	244.688	37.824	2.155	6.361	0.732	-0.105	2.150	16.980	73.259
0.070	0.313	241.875	34.467	3.138	7.951	0.797	-0.102	2.270	16.980	73.259
0.075	0.162	240.469	37.377	-1.779	6.790	0.764	0.072	2.190	16.980	73.259
0.080	0.124	229.219	47.000	-2.822	4.090	0.580	0.271	2.210	16.980	73.259
0.085	0.089	233.438	35.250	-2.145	5.496	0.637	0.166	1.890	16.980	73.259
0.090	0.056	237.656	49.686	-2.801	3.468	0.477	0.375	2.170	16.980	73.259
0.095	0.082	239.062	31.222	-3.456	9.262	0.814	0.098	2.210	16.980	73.259
0.100	0.064	220.781	43.755	-1.411	4.079	0.527	0.162	1.940	16.980	73.259
0.110	0.044	225.000	37.265	0.458	5.723	0.666	-0.031	1.680	16.980	73.259
0.120	0.022	239.062	49.127	0.473	3.287	0.418	-0.074	1.510	16.980	73.259
0.130	0.026	264.375	57.296	-0.231	2.469	0.234	0.055	1.240	16.980	73.259
0.140	0.042	295.312	41.293	0.189	5.124	0.652	-0.014	1.260	16.980	73.259
0.150	0.138	300.938	22.269	1.452	17.235	0.895	-0.018	1.160	16.980	73.259
0.160	0.114	302.344	24.731	1.280	14.380	0.877	-0.020	1.090	16.980	73.259
0.170	0.097	302.344	26.745	4.885	13.009	0.873	-0.078	1.190	16.980	73.259
0.180	0.064	300.938	26.410	6.076	12.596	0.859	-0.113	1.260	16.980	73.259
0.190	0.062	295.312	27.529	1.102	12.929	0.883	-0.016	1.230	16.980	73.259
0.200	0.037	285.469	41.181	-0.540	6.104	0.781	0.020	1.020	16.980	73.259
0.210	0.046	291.094	37.712	-0.000	5.841	0.682	0.000	0.950	16.980	73.259
0.220	0.044	299.531	34.691	-0.626	5.476	0.635	0.049	0.970	16.980	73.259
0.230	0.031	292.500	37.153	0.678	5.492	0.645	-0.051	1.050	16.980	73.259
0.240	0.034	292.500	40.622	1.490	4.093	0.512	-0.180	1.080	16.980	73.259
0.250	0.055	293.906	31.446	0.201	6.649	0.699	-0.012	0.970	16.980	73.259
0.260	0.079	295.312	30.326	-0.651	6.464	0.693	0.039	0.880	16.980	73.259
0.270	0.070	296.719	34.355	-1.207	6.562	0.705	0.068	0.880	16.980	73.259
0.280	0.053	284.062	36.817	-1.751	7.144	0.783	0.062	1.000	16.980	73.259
0.290	0.043	291.094	33.012	0.335	6.591	0.699	-0.020	1.100	16.980	73.259
0.300	0.042	293.906	40.734	-0.409	3.250	0.404	0.066	0.980	16.980	73.259
0.310	0.050	305.156	33.684	-0.557	4.968	0.605	0.049	0.970	16.980	73.259
0.320	0.059	295.312	35.698	-0.315	5.353	0.627	0.025	0.930	16.980	73.259
0.330	0.039	306.562	39.727	1.086	4.940	0.609	-0.094	1.050	16.980	73.259
0.340	0.029	292.500	38.719	0.359	4.994	0.607	-0.031	1.110	16.980	73.259
0.350	0.037	299.531	41.405	-0.000	4.064	0.510	0.000	0.960	16.980	73.259
0.360	0.054	309.375	32.565	-1.050	5.158	0.623	0.086	0.930	16.980	73.259
0.370	0.061	302.344	30.886	-0.207	5.300	0.643	0.016	0.820	16.980	73.259
0.380	0.069	295.312	29.543	-0.076	7.253	0.725	0.004	0.880	16.980	73.259
0.390	0.048	293.906	32.005	1.469	6.721	0.703	-0.084	0.950	16.980	73.259
0.400	0.051	299.531	35.138	0.471	4.560	0.570	-0.047	0.980	16.980	73.259
0.410	0.034	296.719	37.488	0.412	3.269	0.443	-0.061	1.020	16.980	73.259
0.420	0.033	299.531	34.691	0.468	4.488	0.568	-0.047	0.970	16.980	73.259
0.430	0.039	299.531	30.998	-0.000	6.188	0.680	0.000	0.880	16.980	73.259
0.440	0.031	306.562	35.698	0.214	4.575	0.568	-0.021	0.900	16.980	73.259
0.450	0.044	300.938	32.117	-0.533	5.173	0.627	0.043	0.860	16.980	73.259
0.460	0.021	299.531	41.181	-0.510	3.967	0.496	0.064	1.020	16.980	73.259
0.470	0.027	300.938	38.272	0.564	3.765	0.482	-0.074	0.820	16.980	73.259
0.480	0.018	295.312	42.748	-0.129	2.811	0.322	0.025	0.920	16.980	73.259
0.490	0.021	302.344	40.734	0.225	3.709	0.463	-0.031	0.900	16.980	73.259
0.500	0.026	312.188	42.860	0.659	3.019	0.354	-0.121	0.750	16.980	73.259
0.510	0.016	296.719	46.665	0.724	3.420	0.426	-0.111	0.790	16.980	73.259
0.520	0.018	309.375	52.148	0.591	2.387	0.162	-0.160	0.640	16.980	73.259
0.530	0.019	292.500	44.427	0.722	3.433	0.418	-0.113	0.650	16.980	73.259
0.540	0.011	288.281	49.686	0.507	2.598	0.230	-0.121	0.590	16.980	73.259
0.550	0.010	291.094	48.120	0.563	2.452	0.199	-0.143	0.620	16.980	73.259
0.560	0.016	299.531	41.965	0.758	3.235	0.393	-0.127	0.480	16.980	73.259
0.570	0.020	292.500	34.691	1.094	5.127	0.611	-0.094	0.460	16.980	73.259
0.580	0.013	302.344	42.636	0.017	2.421	0.264	-0.004	0.450	16.980	73.259
Time Stamp= 2010-03-25 11:27:00
0.025	0.000	132.188	70.389	3.981	2.139	0.418	-0.625	2.550	16.980	73.259
0.030	0.000	99.844	69.494	-1.641	2.197	0.436	0.246	2.550	16.980	73.259
0.035	0.001	305.156	66.024	0.956	2.374	0.438	-0.143	2.550	16.980	73.259
0.040	0.008	260.156	67.591	1.729	2.469	0.607	-0.150	2.550	16.980	73.259
0.045	0.005	26.719	77.886	0.061	1.477	-0.174	-0.027	2.550	16.980	73.259
0.050	0.013	232.031	62.891	1.088	1.956	0.010	-0.379	2.550	16.980	73.259
0.055	0.044	225.000	54.610	-0.516	2.292	0.129	0.148	2.550	16.980	73.259
0.060	0.130	234.844	45.881	1.084	5.525	0.854	-0.021	2.550	16.980	73.259
0.065	0.561	232.031	40.734	-0.880	6.293	0.793	0.029	2.550	16.980	73.259
0.070	0.796	236.250	27.305	-3.569	13.296	0.889	0.047	2.310	16.980	73.259
0.075	0.266	227.812	42.188	-4.195	6.554	0.879	0.062	2.520	16.980	73.259
0.080	0.163	230.625	32.117	-2.463	9.684	0.850	0.051	2.120	16.980	73.259
0.085	0.043	243.281	40.958	-1.293	4.806	0.605	0.113	2.360	16.980	73.259
0.090	0.085	236.250	34.243	-2.284	8.351	0.818	0.062	1.770	16.980	73.259
0.095	0.061	237.656	60.317	1.187	3.221	0.762	-0.049	1.220	16.980	73.259
0.100	0.048	229.219	42.300	-1.865	4.367	0.559	0.193	1.680	16.980	73.259
0.110	0.036	222.188	46.217	-0.536	4.339	0.617	0.045	1.500	16.980	73.259
0.120	0.017	239.062	50.470	-0.219	3.118	0.387	0.037	1.710	16.980	73.259
0.130	0.025	281.250	60.541	-0.485	2.204	0.141	0.137	1.500	16.980	73.259
0.140	0.055	303.750	42.188	-1.105	5.331	0.699	0.064	1.300	16.980	73.259
0.150	0.139	303.750	23.388	2.530	18.378	0.922	-0.020	1.110	16.980	73.259
0.160	0.107	303.750	23.836	2.567	14.374	0.869	-0.043	1.100	16.980	73.259
0.170	0.087	305.156	26.857	1.143	11.004	0.826	-0.029	1.020	16.980	73.259
0.180	0.058	293.906	27.641	0.281	10.408	0.816	-0.008	1.120	16.980	73.259
0.190	0.057	295.312	28.088	3.501	12.113	0.869	-0.059	1.130	16.980	73.259
0.200	0.086	303.750	27.305	0.666	8.828	0.773	-0.025	0.980	16.980	73.259
0.210	0.043	299.531	32.453	0.108	8.217	0.781	-0.004	1.110	16.980	73.259
0.220	0.038	296.719	42.524	0.733	4.249	0.543	-0.080	1.080	16.980	73.259
0.230	0.033	302.344	41.069	0.255	3.450	0.428	-0.039	1.070	16.980	73.259
0.240	0.038	291.094	39.167	0.900	4.392	0.545	-0.098	1.040	16.980	73.259
0.250	0.038	286.875	38.719	0.480	4.919	0.600	-0.043	1.100	16.980	73.259
0.260	0.053	288.281	37.041	-0.488	5.903	0.680	0.031	0.970	16.980	73.259
0.270	0.045	295.312	39.503	-0.262	5.493	0.670	0.018	1.030	16.980	73.259
0.280	0.057	291.094	39.838	-0.273	4.580	0.568	0.027	0.890	16.980	73.259
0.290	0.062	292.500	34.355	-0.152	4.900	0.598	0.014	0.910	16.980	73.259
0.300	0.064	303.750	35.362	-0.188	5.251	0.619	0.016	0.940	16.980	73.259
0.310	0.040	300.938	41.293	-0.158	3.777	0.471	0.021	1.040	16.980	73.259
0.320	0.039	291.094	41.069	0.011	2.991	0.367	-0.002	1.120	16.980	73.259
0.330	0.079	295.312	34.355	-0.235	5.626	0.645	0.018	0.920	16.980	73.259
0.340	0.117	307.969	29.879	-0.276	5.465	0.658	0.020	0.860	16.980	73.259
0.350	0.077	296.719	30.886	0.804	4.606	0.613	-0.068	0.920	16.980	73.259
0.360	0.066	296.719	31.222	0.401	5.541	0.650	-0.029	0.900	16.980	73.259
0.370	0.044	298.125	36.929	0.280	4.717	0.576	-0.027	1.020	16.980	73.259
0.380	0.065	305.156	36.146	0.222	4.724	0.578	-0.021	0.990	16.980	73.259
0.390	0.063	306.562	30.103	-1.219	6.801	0.707	0.068	0.920	16.980	73.259
0.400	0.068	298.125	34.579	-0.254	4.828	0.592	0.023	0.880	16.980	73.259
0.410	0.045	298.125	46.777	0.239	2.713	0.270	-0.053	0.890	16.980	73.259
0.420	0.030	292.500	42.188	0.370	3.484	0.428	-0.057	0.940	16.980	73.259
0.430	0.034	307.969	43.084	0.328	3.946	0.500	-0.041	0.870	16.980	73.259
0.440	0.024	295.312	41.965	0.695	3.751	0.467	-0.096	0.860	16.980	73.259
0.450	0.016	278.438	42.748	0.140	4.450	0.576	-0.014	1.100	16.980	73.259
0.460	0.027	299.531	39.167	0.192	5.125	0.625	-0.016	0.990	16.980	73.259
0.470	0.021	305.156	42.636	1.156	3.618	0.447	-0.168	1.020	16.980	73.259
0.480	0.021	302.344	40.062	0.175	3.802	0.477	-0.023	1.030	16.980	73.259
0.490	0.015	306.562	44.874	0.384	3.552	0.441	-0.057	0.860	16.980	73.259
0.500	0.018	296.719	48.791	0.424	2.656	0.248	-0.098	0.860	16.980	73.259
0.510	0.014	312.188	42.412	-0.013	3.527	0.434	0.002	0.780	16.980	73.259
0.520	0.018	305.156	44.091	0.759	3.769	0.477	-0.102	0.740	16.980	73.259
0.530	0.012	288.281	48.567	1.376	3.017	0.342	-0.260	0.740	16.980	73.259
0.540	0.014	302.344	48.231	0.445	2.230	0.143	-0.125	0.660	16.980	73.259
0.550	0.014	316.406	44.874	0.209	2.275	0.201	-0.053	0.600	16.980	73.259
0.560	0.012	295.312	42.972	0.823	2.728	0.307	-0.168	0.550	16.980	73.259
0.570	0.007	299.531	54.498	0.397	2.111	0.055	-0.129	0.580	16.980	73.259
0.580	0.014	309.375	42.300	0.285	2.855	0.334	-0.055	0.440	16.980	73.259
Time Stamp= 2010-03-25 11:57:00
0.025	0.000	177.188	74.865	-0.246	1.533	-0.180	0.111	2.550	16.980	73.259
0.030	0.000	165.938	62.555	-0.737	2.355	0.289	0.156	2.550	16.980	73.259
0.035	0.001	270.000	65.577	1.259	2.298	0.352	-0.232	2.550	16.980	73.259
0.040	0.012	265.781	61.996	0.429	2.285	0.225	-0.104	2.550	16.980	73.259
0.045	0.008	284.062	62.443	-0.278	2.277	0.230	0.066	2.550	16.980	73.259
0.050	0.009	217.969	76.320	-0.076	1.309	-0.488	0.049	2.550	16.980	73.259
0.055	0.031	237.656	47.000	-1.407	3.451	0.436	0.211	2.550	16.980	73.259
0.060	0.136	246.094	51.812	0.634	3.016	0.373	-0.111	2.550	16.980	73.259
0.065	0.916	236.250	37.600	0.721	6.971	0.785	-0.025	2.000	16.980	73.259
0.070	0.649	240.469	27.976	0.061	9.699	0.799	-0.002	2.050	16.980	73.259
0.075	0.232	220.781	50.358	-2.702	3.607	0.531	0.307	1.920	16.980	73.259
0.080	0.070	239.062	54.722	-3.438	3.254	0.529	0.393	2.470	16.980	73.259
0.085	0.089	232.031	40.510	-1.918	5.329	0.666	0.131	1.520	16.980	73.259
0.090	0.066	233.438	45.881	-1.540	3.701	0.479	0.205	1.860	16.980	73.259
0.095	0.053	229.219	49.910	-0.605	2.476	0.195	0.154	1.880	16.980	73.259
