Time Stamp= 2012-02-01 00:20:00
0.170	0.057	154.688	42.860	0.674	0.072	1.080
0.180	0.053	150.469	46.553	0.549	0.084	0.930
0.190	0.039	146.250	44.986	0.549	-0.004	0.910
0.200	0.029	142.031	49.574	0.523	0.090	0.920
0.210	0.022	143.438	48.679	0.369	0.059	1.160
0.220	0.028	143.438	50.693	0.488	0.154	1.070
0.230	0.023	140.625	50.805	0.371	0.018	1.150
0.240	0.016	147.656	53.379	0.289	0.070	1.330
0.250	0.031	139.219	41.853	0.555	0.059	1.000
0.260	0.022	135.000	45.881	0.404	-0.078	0.970
0.270	0.016	115.312	52.596	0.371	0.189	1.030
0.280	0.018	132.188	49.574	0.459	0.123	1.090
0.290	0.018	115.312	53.603	0.246	0.100	0.940
0.300	0.017	116.719	44.427	0.576	0.105	1.000
0.310	0.018	120.938	47.224	0.666	0.070	0.870
0.320	0.011	125.156	60.989	0.572	0.086	0.880
0.330	0.013	123.750	65.241	0.711	-0.039	0.880
0.340	0.008	111.094	66.136	0.566	0.330	1.000
0.350	0.011	115.312	60.429	0.598	0.141	0.800
0.360	0.006	116.719	63.115	0.570	0.391	1.030
0.370	0.006	119.531	69.382	0.377	0.297	0.940
0.380	0.004	120.938	72.515	0.133	0.252	1.050
0.390	0.003	135.000	68.934	0.326	0.232	1.070
0.400	0.004	358.594	79.565	0.053	-0.305	0.840
0.410	0.004	109.688	72.627	0.121	0.154	0.870
0.420	0.005	119.531	66.920	0.490	0.125	0.910
0.430	0.003	133.594	72.739	0.553	-0.178	1.020
0.440	0.005	285.469	77.439	0.162	0.316	0.880
0.450	0.006	25.312	76.432	-0.102	-0.354	0.880
0.460	0.006	66.094	76.879	-0.379	0.230	0.890
0.470	0.007	119.531	68.598	0.479	0.408	0.810
0.480	0.004	115.312	73.075	0.271	0.395	1.060
0.490	0.003	60.469	76.320	-0.305	0.236	1.180
0.500	0.005	42.188	74.194	0.186	-0.291	0.900
0.510	0.004	151.875	75.089	0.061	-0.049	0.790
0.520	0.003	56.250	70.053	-0.049	0.047	0.990
0.530	0.004	344.531	67.591	0.355	-0.361	1.170
0.540	0.002	345.938	74.977	-0.068	-0.383	1.430
0.550	0.001	9.844	71.955	-0.176	-0.404	1.290
0.560	0.002	11.250	65.913	0.047	-0.197	0.820
0.570	0.003	315.000	72.627	0.117	0.029	0.620
0.580	0.001	310.781	72.179	0.250	0.166	0.800
Time Stamp= 2012-02-08 01:18:00
0.025	0.001	151.875	50.805	0.697	0.135	2.550
0.030	0.002	177.188	68.039	0.555	-0.430	2.550
0.035	0.007	174.375	64.234	0.598	-0.018	2.550
0.040	0.042	120.938	55.058	0.590	0.061	2.550
0.045	0.126	143.438	45.546	0.725	0.115	2.550
0.050	0.499	156.094	44.427	0.938	0.074	2.550
0.055	0.108	154.688	42.636	0.900	0.143	2.550
0.060	0.413	149.062	27.193	0.869	0.008	2.400
0.065	0.674	150.469	17.345	0.943	-0.008	2.250
0.070	1.000	154.688	25.738	0.891	0.031	1.780
0.075	0.391	161.719	40.510	0.711	-0.168	1.830
0.080	0.779	164.531	25.962	0.898	-0.027	1.620
0.085	0.527	156.094	31.893	0.811	0.033	1.770
0.090	0.592	147.656	24.507	0.863	0.020	1.550
0.095	0.705	146.250	19.584	0.893	-0.025	1.540
0.100	0.504	153.281	26.074	0.855	0.018	1.340
0.110	0.370	160.312	25.515	0.832	0.023	1.270
0.120	0.165	164.531	37.153	0.703	-0.043	1.270
0.130	0.057	163.125	44.762	0.664	0.086	1.150
0.140	0.038	163.125	55.505	0.496	-0.084	1.150
0.150	0.044	174.375	47.336	0.615	-0.035	1.000
0.160	0.062	167.344	43.643	0.604	0.143	1.040
0.170	0.086	153.281	40.958	0.529	0.055	0.880
0.180	0.053	156.094	46.217	0.346	0.123	1.050
0.190	0.035	143.438	53.043	0.301	-0.033	0.910
0.200	0.027	161.719	52.372	0.496	-0.221	1.020
0.210	0.022	127.969	54.162	0.258	0.051	1.060
0.220	0.027	130.781	44.986	0.332	0.041	1.110
0.230	0.031	143.438	43.755	0.512	0.041	1.040
0.240	0.021	140.625	47.448	0.609	0.150	1.120
0.250	0.033	143.438	44.203	0.525	0.170	0.940
0.260	0.026	140.625	52.260	0.496	0.166	0.990
0.270	0.024	133.594	52.596	0.322	0.172	0.940
0.280	0.018	132.188	59.198	0.459	-0.035	0.870
0.290	0.017	122.344	52.372	0.422	0.100	0.910
0.300	0.017	113.906	49.350	0.703	0.078	0.950
0.310	0.016	116.719	53.267	0.656	0.125	0.970
0.320	0.011	113.906	62.108	0.691	0.229	1.000
0.330	0.011	108.281	63.339	0.426	0.389	0.950
0.340	0.006	84.375	66.472	0.162	0.445	1.230
0.350	0.005	73.125	69.382	-0.076	0.436	1.190
0.360	0.005	82.969	77.327	-0.057	0.574	1.240
0.370	0.006	150.469	69.158	0.293	-0.291	1.010
0.380	0.004	113.906	78.222	0.459	-0.012	1.180
0.390	0.006	334.688	76.991	0.432	-0.127	1.040
0.400	0.005	130.781	78.446	0.350	-0.102	0.910
0.410	0.003	14.062	74.082	-0.348	-0.268	1.100
0.420	0.005	354.375	68.039	0.051	-0.523	0.950
0.430	0.004	310.781	80.348	0.566	-0.070	1.250
0.440	0.005	285.469	73.746	0.357	0.297	1.030
0.450	0.003	212.344	78.894	-0.455	-0.145	1.230
0.460	0.006	68.906	71.060	-0.100	0.318	0.960
0.470	0.004	119.531	74.641	0.100	0.133	1.010
0.480	0.004	116.719	73.410	0.502	-0.152	1.170
0.490	0.004	92.812	72.067	0.135	0.414	1.130
0.500	0.003	113.906	74.641	0.322	0.150	1.120
0.510	0.004	354.375	75.313	0.211	-0.422	1.080
0.520	0.003	60.469	74.194	-0.135	0.119	0.890
0.530	0.003	22.500	77.327	-0.002	0.086	0.790
0.540	0.002	307.969	77.439	0.176	0.064	1.220
0.550	0.002	327.656	66.360	0.424	-0.316	1.060
0.560	0.002	333.281	68.598	0.318	-0.467	1.020
0.570	0.002	313.594	65.913	0.568	-0.178	1.020
0.580	0.002	2.812	70.948	0.129	-0.178	0.640
Time Stamp= 2012-02-08 01:48:00
0.025	0.001	165.938	60.541	0.174	0.318	2.550
0.030	0.003	147.656	61.212	0.062	0.191	2.550
0.035	0.009	144.844	49.686	0.539	-0.090	2.550
0.040	0.043	118.125	56.401	0.068	0.168	2.550
0.045	0.125	156.094	54.274	0.467	0.260	2.550
0.050	0.274	156.094	37.153	0.828	0.045	2.550
0.055	0.170	147.656	39.615	0.627	0.041	2.440
0.060	0.447	150.469	21.934	0.916	0.000	2.550
0.065	0.698	146.250	24.955	0.814	0.047	2.390
0.070	0.905	154.688	23.388	0.889	-0.051	2.240
0.075	0.865	157.500	24.284	0.891	-0.018	2.060
0.080	0.698	156.094	29.543	0.770	-0.086	1.670
0.085	0.295	167.344	41.629	0.695	-0.199	1.610
0.090	0.654	153.281	28.424	0.793	0.020	1.760
0.095	0.835	146.250	23.276	0.840	-0.006	1.470
0.100	1.000	154.688	20.255	0.885	0.023	1.510
0.110	0.370	160.312	33.460	0.793	0.055	1.260
0.120	0.176	160.312	33.572	0.785	0.090	1.180
0.130	0.085	157.500	42.972	0.627	0.109	1.110
0.140	0.064	164.531	49.798	0.549	0.111	0.930
0.150	0.034	167.344	54.610	0.475	-0.186	1.110
0.160	0.081	156.094	41.517	0.662	0.092	1.110
0.170	0.078	157.500	37.377	0.709	0.014	1.100
0.180	0.065	151.875	42.077	0.693	0.131	0.910
0.190	0.053	139.219	49.127	0.441	0.240	0.840
0.200	0.037	129.375	53.043	0.281	0.189	0.930
0.210	0.018	140.625	63.674	0.049	0.006	1.240
0.220	0.021	132.188	54.162	0.207	0.045	1.180
0.230	0.039	126.562	46.329	0.461	-0.109	1.030
0.240	0.025	136.406	56.065	0.516	0.090	1.110
0.250	0.024	136.406	49.574	0.529	0.184	1.040
0.260	0.016	144.844	51.477	0.592	0.002	1.240
0.270	0.020	127.969	56.289	0.670	-0.029	1.040
0.280	0.020	143.438	63.115	0.291	-0.240	0.870
0.290	0.012	127.969	64.682	0.412	0.053	1.040
0.300	0.012	122.344	58.639	0.506	0.309	1.030
0.310	0.012	125.156	62.220	0.432	0.299	1.080
0.320	0.012	115.312	59.758	0.387	0.189	1.080
0.330	0.013	120.938	58.527	0.482	0.039	0.980
0.340	0.012	108.281	64.905	0.447	0.375	0.880
0.350	0.008	25.312	73.410	-0.307	-0.365	0.950
0.360	0.006	113.906	73.186	0.314	0.275	0.880
0.370	0.007	136.406	75.536	0.266	-0.021	0.810
0.380	0.007	78.750	76.208	-0.266	0.443	0.870
0.390	0.005	59.062	75.648	-0.223	-0.088	0.990
0.400	0.006	22.500	73.075	-0.061	-0.092	0.910
0.410	0.004	82.969	71.620	0.090	0.477	1.320
0.420	0.004	315.000	74.529	0.461	0.131	1.290
0.430	0.004	50.625	77.775	-0.492	0.195	1.010
0.440	0.003	135.000	75.648	0.439	-0.002	1.100
0.450	0.005	46.406	77.886	-0.355	0.027	0.900
0.460	0.005	299.531	70.165	0.541	0.072	0.950
0.470	0.004	299.531	69.382	0.541	-0.064	1.080
0.480	0.005	267.188	76.655	-0.303	0.227	1.180
0.490	0.004	291.094	76.879	0.080	0.293	1.380
0.500	0.003	25.312	74.194	-0.053	-0.113	1.190
0.510	0.003	233.438	77.327	-0.051	0.055	1.120
0.520	0.003	165.938	69.270	0.211	-0.309	0.970
0.530	0.003	306.562	73.858	0.400	0.203	1.110
0.540	0.002	319.219	70.724	0.305	-0.201	1.010
0.550	0.003	327.656	66.472	0.328	-0.512	1.300
0.560	0.003	352.969	64.010	0.283	-0.221	0.830
0.570	0.002	324.844	56.848	0.234	0.076	0.790
0.580	0.003	320.625	63.563	0.285	0.018	0.660
Time Stamp= 2012-02-08 02:18:00
0.025	0.002	144.844	51.365	0.736	0.020	2.550
0.030	0.005	136.406	52.260	0.590	0.225	2.550
0.035	0.011	132.188	72.067	-0.021	0.082	2.550
0.040	0.046	165.938	61.660	0.670	-0.227	2.550
0.045	0.233	158.906	49.686	0.508	0.027	1.890
0.050	0.733	142.031	47.560	0.738	0.254	2.390
0.055	0.287	153.281	33.796	0.938	0.068	2.550
0.060	0.507	153.281	31.669	0.895	0.035	1.960
0.065	1.000	149.062	23.388	0.947	0.057	1.830
0.070	0.592	158.906	20.367	0.898	-0.027	2.130
0.075	0.811	158.906	33.460	0.891	-0.080	1.700
0.080	0.687	158.906	27.529	0.887	-0.086	1.800
0.085	0.480	160.312	32.341	0.861	-0.035	1.720
0.090	0.839	154.688	25.403	0.830	-0.062	1.490
0.095	0.865	156.094	28.200	0.711	0.012	1.460
0.100	0.568	153.281	27.753	0.834	-0.078	1.420
0.110	0.328	157.500	25.962	0.885	0.055	1.180
0.120	0.114	158.906	37.712	0.715	0.150	1.280
0.130	0.045	151.875	51.477	0.428	0.227	1.230
0.140	0.035	156.094	53.827	0.561	0.117	1.230
0.150	0.032	160.312	52.708	0.549	0.104	1.090
0.160	0.043	150.469	52.260	0.385	0.125	1.040
0.170	0.058	157.500	49.462	0.428	-0.023	1.010
0.180	0.067	160.312	44.427	0.514	0.021	1.020
0.190	0.042	149.062	41.517	0.688	-0.045	1.090
0.200	0.024	161.719	56.289	0.266	0.016	1.060
0.210	0.029	147.656	52.148	0.213	-0.133	1.120
0.220	0.027	133.594	51.141	0.588	0.023	1.060
0.230	0.026	139.219	50.134	0.484	-0.023	0.940
0.240	0.029	137.812	46.665	0.643	0.213	0.990
0.250	0.027	142.031	50.693	0.521	-0.023	1.030
0.260	0.034	139.219	44.986	0.561	0.066	0.940
0.270	0.013	129.375	61.772	0.348	0.391	1.220
0.280	0.011	104.062	68.486	0.336	0.400	1.090
0.290	0.008	126.562	64.234	0.633	0.053	1.260
0.300	0.012	120.938	57.967	0.480	-0.029	1.030
0.310	0.007	115.312	63.674	0.521	0.182	1.370
0.320	0.011	119.531	67.255	0.373	0.232	0.950
0.330	0.011	125.156	59.086	0.693	0.227	1.170
0.340	0.009	109.688	63.786	0.408	0.213	1.030
0.350	0.007	115.312	66.360	0.375	0.225	1.030
0.360	0.006	101.250	70.948	0.389	0.369	0.970
0.370	0.007	1.406	78.558	-0.230	-0.355	0.830
0.380	0.005	303.750	73.075	0.707	-0.002	1.070
0.390	0.005	355.781	71.060	0.061	-0.418	0.890
0.400	0.004	37.969	75.984	-0.246	-0.006	1.020
0.410	0.004	340.312	66.808	0.295	-0.242	1.100
0.420	0.003	322.031	66.472	0.533	-0.125	1.200
0.430	0.004	345.938	67.815	0.135	-0.309	1.020
0.440	0.004	331.875	72.739	0.051	-0.119	1.070
0.450	0.004	303.750	69.941	0.178	0.270	1.040
0.460	0.003	306.562	75.536	0.287	0.170	1.140
0.470	0.004	358.594	72.403	-0.021	-0.320	1.000
0.480	0.006	357.188	76.767	0.055	-0.387	0.820
0.490	0.004	299.531	71.508	0.404	0.207	1.040
0.500	0.003	293.906	66.360	0.486	0.104	1.400
0.510	0.004	350.156	64.346	0.055	-0.240	1.160
0.520	0.003	319.219	65.353	0.330	-0.172	1.020
0.530	0.003	313.594	53.827	0.498	0.006	1.040
0.540	0.002	333.281	57.184	0.160	-0.314	1.150
0.550	0.003	348.750	64.570	-0.146	0.012	0.860
0.560	0.002	310.781	66.472	0.232	-0.240	0.810
0.570	0.003	322.031	60.317	0.344	-0.078	0.670
0.580	0.002	345.938	68.151	0.258	-0.309	0.590
Time Stamp= 2012-02-08 02:48:00
0.025	0.001	151.875	65.801	0.383	0.090	2.550
0.030	0.003	158.906	64.793	0.568	0.080	2.550
0.035	0.013	154.688	56.177	0.312	-0.146	2.550
0.040	0.042	113.906	63.003	0.160	0.287	2.550
0.045	0.187	153.281	39.503	0.830	0.084	2.550
0.050	0.557	154.688	40.734	0.930	-0.066	2.550
0.055	0.213	149.062	26.857	0.840	0.025	2.550
0.060	0.440	154.688	28.088	0.881	0.039	2.240
0.065	0.677	154.688	20.926	0.934	0.021	2.300
0.070	0.527	149.062	34.803	0.924	0.131	2.050
0.075	0.771	160.312	26.074	0.893	-0.045	1.780
0.080	0.502	158.906	26.522	0.875	-0.076	1.770
0.085	0.760	144.844	25.850	0.861	0.006	1.590
0.090	1.000	151.875	21.150	0.891	-0.027	1.380
0.095	0.389	147.656	32.005	0.674	-0.041	1.650
0.100	0.461	158.906	20.591	0.869	0.047	1.680
0.110	0.231	158.906	34.691	0.701	0.104	1.430
0.120	0.095	165.938	41.853	0.717	0.168	1.500
0.130	0.070	161.719	45.434	0.557	0.068	1.270
0.140	0.038	182.812	54.162	0.453	0.068	1.040
0.150	0.019	184.219	56.401	0.438	-0.232	1.510
0.160	0.022	154.688	51.253	0.396	-0.018	1.430
0.170	0.053	167.344	48.008	0.441	0.055	1.070
0.180	0.053	153.281	48.903	0.361	-0.096	1.090
0.190	0.044	140.625	47.224	0.518	0.004	0.960
0.200	0.030	112.500	57.072	0.141	0.092	1.010
0.210	0.029	143.438	49.239	0.424	-0.018	1.070
0.220	0.030	137.812	48.679	0.494	0.018	0.940
0.230	0.032	144.844	49.910	0.383	0.107	1.040
0.240	0.032	132.188	51.029	0.385	0.012	0.990
0.250	0.033	133.594	49.239	0.621	0.027	1.060
0.260	0.029	127.969	52.596	0.391	0.072	1.000
0.270	0.022	135.000	50.470	0.439	0.045	1.030
0.280	0.029	127.969	47.896	0.467	-0.062	0.850
0.290	0.018	125.156	64.682	0.500	0.105	0.900
0.300	0.013	115.312	59.086	0.201	0.105	0.850
0.310	0.008	126.562	60.205	0.371	-0.125	0.960
0.320	0.007	116.719	64.793	0.273	0.338	1.170
0.330	0.010	116.719	68.822	0.443	0.383	0.920
0.340	0.004	116.719	70.165	0.271	0.559	1.230
0.350	0.006	88.594	70.165	-0.070	0.486	0.980
0.360	0.004	75.938	72.515	-0.162	0.346	1.350
0.370	0.005	306.562	73.746	0.387	0.316	1.000
0.380	0.004	285.469	77.663	0.012	0.418	1.050
0.390	0.004	340.312	70.501	0.244	-0.223	1.020
0.400	0.005	327.656	62.108	0.447	-0.109	0.930
0.410	0.003	336.094	68.486	0.268	-0.289	1.200
0.420	0.004	278.438	74.417	0.354	0.129	0.950
0.430	0.004	293.906	63.339	0.330	0.145	1.020
0.440	0.004	281.250	72.851	0.109	0.357	0.930
0.450	0.004	19.688	78.894	-0.344	-0.018	0.930
0.460	0.003	322.031	70.948	0.510	-0.426	1.250
0.470	0.003	299.531	76.432	0.250	0.018	1.030
0.480	0.004	37.969	74.753	-0.445	0.043	1.040
0.490	0.004	303.750	70.613	0.389	0.035	0.970
0.500	0.003	281.250	73.858	0.410	0.246	1.410
0.510	0.003	312.188	68.486	0.449	-0.025	1.190
0.520	0.004	354.375	67.143	0.164	-0.338	0.930
0.530	0.002	299.531	71.732	0.488	0.023	1.380
0.540	0.002	1.406	72.963	-0.207	-0.355	1.250
0.550	0.003	310.781	59.646	0.521	-0.238	0.960
0.560	0.003	300.938	56.848	0.256	-0.041	0.750
0.570	0.002	316.406	60.653	0.398	0.029	0.880
0.580	0.002	330.469	63.786	0.207	-0.227	0.690
Time Stamp= 2012-02-08 03:18:00
0.025	0.001	146.250	48.343	0.812	0.158	2.550
0.030	0.003	127.969	63.674	0.500	0.338	2.550
0.035	0.006	203.906	69.494	-0.051	-0.309	2.550
0.040	0.049	123.750	60.877	0.314	0.152	2.550
0.045	0.191	139.219	38.831	0.645	-0.104	2.550
0.050	0.803	154.688	30.550	0.957	-0.010	2.550
0.055	0.230	157.500	34.691	0.871	0.023	2.550
0.060	0.443	157.500	32.229	0.875	0.109	2.150
0.065	0.379	168.750	34.915	0.752	-0.117	1.810
0.070	0.470	157.500	37.600	0.893	0.051	1.730
0.075	0.571	160.312	31.110	0.766	-0.141	1.820
0.080	0.783	156.094	23.612	0.854	-0.113	1.910
0.085	0.684	157.500	23.053	0.908	-0.053	1.680
0.090	1.000	154.688	23.836	0.848	-0.023	1.500
0.095	0.527	153.281	33.460	0.764	-0.033	1.640
0.100	0.634	154.688	24.507	0.842	0.041	1.310
0.110	0.475	156.094	25.962	0.840	0.035	1.150
0.120	0.110	151.875	38.048	0.705	0.092	1.360
0.130	0.078	160.312	47.672	0.664	0.000	1.020
0.140	0.051	160.312	58.862	0.482	0.033	1.030
0.150	0.049	167.344	61.212	0.416	0.092	0.950
0.160	0.044	172.969	54.386	0.492	0.006	0.970
0.170	0.056	167.344	45.210	0.436	-0.068	0.910
0.180	0.048	156.094	40.398	0.574	-0.057	0.980
0.190	0.047	149.062	39.727	0.617	-0.102	0.920
0.200	0.034	137.812	54.274	0.434	0.127	0.960
0.210	0.025	132.188	64.346	0.420	0.264	1.000
0.220	0.033	137.812	50.581	0.480	0.148	0.840
0.230	0.029	140.625	45.210	0.629	-0.021	0.940
0.240	0.030	143.438	50.134	0.340	-0.080	0.990
0.250	0.028	143.438	43.308	0.533	0.061	0.920
0.260	0.023	122.344	55.505	0.320	0.092	1.020
0.270	0.019	136.406	52.148	0.422	0.061	1.130
0.280	0.020	139.219	51.812	0.555	0.008	0.910
0.290	0.017	125.156	58.751	0.428	0.197	0.910
0.300	0.014	127.969	68.710	0.428	-0.221	0.920
0.310	0.007	122.344	68.934	0.424	0.145	1.280
0.320	0.004	84.375	71.396	-0.100	0.084	1.370
0.330	0.008	92.812	75.648	-0.150	0.299	0.990
0.340	0.008	177.188	74.529	-0.035	-0.264	0.940
0.350	0.006	350.156	76.096	-0.057	-0.447	1.020
0.360	0.006	88.594	73.970	-0.068	0.338	0.850
0.370	0.003	331.875	71.060	0.387	-0.135	1.250
0.380	0.006	331.875	72.627	0.357	-0.502	1.010
0.390	0.006	303.750	72.403	0.604	0.000	0.870
0.400	0.007	300.938	70.836	0.279	0.141	0.740
0.410	0.004	317.812	66.024	0.443	0.084	0.920
0.420	0.004	315.000	57.855	0.555	-0.088	0.940
0.430	0.002	340.312	71.060	0.225	-0.291	1.180
0.440	0.003	350.156	74.305	0.188	-0.301	1.060
0.450	0.004	329.062	65.241	0.494	0.000	1.000
0.460	0.004	316.406	66.584	0.363	-0.201	1.030
0.470	0.002	191.250	75.201	-0.014	-0.369	1.280
0.480	0.003	295.312	72.963	0.334	0.166	0.890
0.490	0.004	319.219	66.472	0.359	-0.258	0.890
0.500	0.003	12.656	74.417	-0.359	-0.414	1.280
0.510	0.002	334.688	62.667	0.381	-0.371	1.260
0.520	0.003	354.375	70.277	0.096	-0.516	1.000
0.530	0.003	313.594	78.558	0.170	0.006	0.960
0.540	0.002	343.125	64.793	0.205	-0.270	1.030
0.550	0.002	313.594	61.772	0.627	-0.105	1.120
0.560	0.002	323.438	70.389	0.346	-0.201	0.850
0.570	0.002	303.750	60.541	0.611	-0.090	0.920
0.580	0.002	315.000	55.617	0.453	-0.018	0.710
Time Stamp= 2012-02-08 03:48:00
0.025	0.003	144.844	43.755	0.686	0.086	2.550
0.030	0.006	153.281	51.589	0.488	0.098	2.550
0.035	0.020	158.906	62.332	0.584	0.215	2.550
0.040	0.101	137.812	57.296	0.389	0.309	2.550
0.045	0.434	147.656	29.319	0.893	0.035	2.550
0.050	0.815	149.062	46.889	0.850	-0.092	2.550
0.055	0.274	157.500	38.048	0.854	0.064	2.550
0.060	0.338	151.875	33.348	0.820	0.078	2.550
0.065	0.543	154.688	32.453	0.836	0.004	2.450
0.070	0.942	153.281	23.500	0.883	0.031	1.880
0.075	0.835	161.719	22.941	0.947	-0.021	1.990
0.080	0.628	164.531	40.846	0.686	-0.047	1.560
0.085	1.000	153.281	23.724	0.928	0.066	1.600
0.090	0.795	151.875	32.453	0.705	-0.113	1.280
0.095	0.844	151.875	24.284	0.840	-0.021	1.310
0.100	0.730	153.281	26.969	0.746	-0.041	1.220
0.110	0.527	157.500	23.948	0.834	-0.045	1.200
0.120	0.244	156.094	36.369	0.699	0.031	1.140
0.130	0.074	149.062	57.520	0.592	0.131	1.100
0.140	0.051	164.531	54.386	0.635	-0.033	1.170
0.150	0.054	168.750	53.827	0.539	-0.016	1.140
0.160	0.080	171.562	47.224	0.504	0.051	0.910
0.170	0.086	167.344	40.846	0.701	0.049	0.990
0.180	0.077	160.312	39.167	0.641	-0.025	1.030
0.190	0.060	153.281	41.853	0.592	-0.074	0.930
0.200	0.037	140.625	50.693	0.484	0.162	1.050
0.210	0.039	133.594	55.617	0.361	0.055	0.920
0.220	0.044	140.625	48.008	0.494	-0.078	0.940
0.230	0.050	137.812	49.462	0.537	-0.041	1.040
0.240	0.035	132.188	51.589	0.566	-0.008	1.090
0.250	0.030	149.062	63.227	0.098	-0.014	1.020
0.260	0.027	127.969	60.765	0.201	0.111	1.070
0.270	0.034	129.375	51.253	0.488	-0.051	1.010
0.280	0.028	130.781	48.343	0.580	-0.014	1.130
0.290	0.013	139.219	65.129	0.320	-0.070	1.200
0.300	0.011	119.531	64.793	0.154	0.135	1.420
0.310	0.017	94.219	61.772	0.113	0.064	0.880
0.320	0.010	116.719	76.432	0.406	0.012	1.060
0.330	0.009	108.281	78.222	0.176	0.199	1.080
0.340	0.007	19.688	65.577	-0.168	-0.297	1.110
0.350	0.010	50.625	76.991	-0.295	-0.172	0.900
0.360	0.007	187.031	75.089	0.096	-0.535	1.050
0.370	0.005	337.500	72.179	0.344	-0.285	0.990
0.380	0.007	317.812	65.689	0.311	0.080	0.910
0.390	0.005	320.625	70.053	0.494	0.148	1.030
0.400	0.005	310.781	69.605	0.473	0.080	1.050
0.410	0.004	337.500	69.717	0.238	-0.316	0.960
0.420	0.004	260.156	74.529	0.086	0.160	1.000
0.430	0.005	323.438	69.717	0.246	-0.139	1.000
0.440	0.006	305.156	66.248	0.326	-0.121	0.920
0.450	0.007	298.125	67.591	0.352	-0.146	0.940
0.460	0.005	310.781	64.570	0.529	-0.107	1.080
0.470	0.004	271.406	75.872	-0.061	0.203	1.100
0.480	0.006	303.750	67.591	0.156	-0.117	1.030
0.490	0.004	357.188	71.620	-0.113	-0.256	1.100
0.500	0.004	330.469	67.255	0.373	-0.387	1.090
0.510	0.004	324.844	59.310	0.414	-0.141	1.070
0.520	0.003	303.750	60.989	0.475	0.129	1.100
0.530	0.005	329.062	64.682	0.318	-0.391	0.950
0.540	0.004	331.875	68.151	0.414	-0.236	1.010
0.550	0.003	286.875	73.298	0.529	0.314	0.960
0.560	0.004	300.938	63.003	0.562	-0.221	0.790
0.570	0.003	319.219	56.960	0.301	-0.225	0.750
0.580	0.003	327.656	62.779	0.436	-0.254	0.690
Time Stamp= 2012-02-08 04:18:00
0.025	0.001	154.688	46.777	0.652	-0.029	2.550
0.030	0.004	163.125	50.693	0.570	0.031	2.550
0.035	0.012	127.969	59.534	0.102	0.236	2.550
0.040	0.065	150.469	47.896	0.369	0.223	2.550
0.045	0.232	143.438	45.434	0.672	0.191	2.250
0.050	0.592	149.062	37.377	0.848	0.189	2.550
0.055	0.098	165.938	38.608	0.701	-0.014	2.550
0.060	0.188	161.719	32.229	0.801	-0.115	2.210
0.065	0.266	154.688	49.239	0.781	0.051	1.860
0.070	0.434	151.875	33.907	0.809	-0.031	2.100
0.075	0.730	158.906	29.096	0.838	-0.131	1.840
0.080	0.600	160.312	22.829	0.881	-0.084	1.850
0.085	0.458	151.875	26.522	0.840	-0.078	1.420
0.090	1.000	151.875	21.598	0.910	-0.047	1.470
0.095	0.364	158.906	22.157	0.867	-0.023	1.380
0.100	0.387	149.062	21.822	0.879	-0.080	1.370
0.110	0.135	149.062	34.355	0.625	0.021	1.460
0.120	0.086	157.500	37.265	0.764	0.035	1.220
0.130	0.051	161.719	40.958	0.641	0.072	1.200
0.140	0.023	167.344	53.491	0.596	0.078	1.320
0.150	0.019	165.938	48.455	0.578	0.078	1.170
0.160	0.049	174.375	40.398	0.680	-0.006	0.990
0.170	0.028	161.719	51.029	0.338	-0.164	1.180
0.180	0.035	157.500	43.084	0.502	-0.004	1.200
0.190	0.024	146.250	52.148	0.475	-0.018	1.160
0.200	0.034	140.625	42.860	0.406	0.025	1.060
0.210	0.028	133.594	49.798	0.389	-0.020	0.920
0.220	0.027	143.438	50.693	0.309	0.080	1.020
0.230	0.026	143.438	48.455	0.572	-0.090	0.970
0.240	0.024	135.000	41.629	0.588	0.148	1.150
0.250	0.022	125.156	50.022	0.324	0.051	1.000
0.260	0.016	133.594	60.205	0.434	0.117	0.990
0.270	0.018	129.375	55.393	0.314	0.068	0.930
0.280	0.012	132.188	58.862	0.402	0.070	1.040
0.290	0.011	139.219	56.065	0.621	0.047	1.190
0.300	0.010	126.562	56.848	0.484	0.123	1.070
0.310	0.008	142.031	68.934	0.504	0.184	0.980
0.320	0.007	132.188	57.967	0.451	0.145	1.140
0.330	0.007	77.344	63.451	-0.113	0.229	0.890
0.340	0.005	54.844	71.396	-0.305	-0.109	1.060
0.350	0.004	333.281	69.941	0.383	-0.088	1.190
0.360	0.003	306.562	67.367	0.070	0.121	1.260
0.370	0.002	316.406	63.339	0.453	0.004	1.270
0.380	0.003	358.594	78.110	0.098	-0.234	0.850
0.390	0.003	357.188	68.151	0.094	-0.379	1.280
0.400	0.004	355.781	68.151	0.082	-0.131	0.850
0.410	0.002	331.875	65.689	0.420	-0.178	1.260
0.420	0.003	46.406	76.432	-0.246	0.168	0.980
0.430	0.002	326.250	62.332	0.543	-0.184	1.260
0.440	0.004	341.719	65.353	0.400	-0.270	1.030
0.450	0.003	306.562	63.786	0.443	0.137	0.930
0.460	0.003	322.031	64.570	0.203	-0.117	1.070
0.470	0.004	336.094	64.122	0.086	-0.201	0.890
0.480	0.003	317.812	67.255	0.365	-0.188	1.050
0.490	0.002	313.594	58.862	0.443	-0.107	1.410
0.500	0.002	307.969	63.227	0.471	0.123	1.230
0.510	0.002	322.031	55.281	0.486	-0.119	1.130
0.520	0.003	324.844	71.060	0.180	-0.172	0.870
